user_posted,hashtags,,length,num_comments,date_posted,likes,views,video_play_count
novacantikmsglow,"[""#msglowbeauty"",""#msglowpekanbaru"",""#msglowairmolek"",""#msglowinhu"",""#msglowinhil"",""#msglowrengat"",""#agenmsglowinhu"",""#msglowstockistpekanbaru"",""#agenmsglow"",""#msglow"",""#msglowmalaysia"",""#infopku"",""#msglowpadang"",""#msglowsumbar"",""#riau"",""#msglowsumatera"",""#msglowmenpekanbaru"",""#msglowbeauty"",""#msgloworiginal"",""#msglowformen"",""#msglowsurabaya"",""#msglowindonesia"",""#mscosmetic"",""#comingsoon"",""#newproduct"",""#msglow"",""#msglowbeauty"",""#collagendrink"",""#tampildireels""]",,42.666,0,2024-10-09T17:04:21.000Z,2,38,122
meenasagar16,"[""#positivevibes"",""#radiatingpositivity"",""#gratitude"",""#friends"",""#friendship"",""#memories"",""#togetherness""]",,18.333,754,2024-12-29T11:22:01.000Z,93430,1785870,3898357
dyodoran,"[""#sate"",""#sateayam"",""#kulinerjakarta"",""#jakarta"",""#dyodoran""]",,90.6,43,2025-01-29T05:06:26.000Z,5755,56690,106370
ksatzaria,,,75.2,112,2024-09-07T03:02:34.000Z,1980,41303,95816
thorelolamodainfantil,,,8644.07,0,2025-04-26T00:31:17.000Z,-1,283,966
ohmichellelee,"[""#gorjana""]",,19.133,11,2025-12-04T02:01:39.000Z,3,1492,8347
officialbanwarilal,,,30.729,337,2024-12-31T14:03:53.000Z,76725,509408,1197122
publictv,"[""#publictv"",""#publictvkannada"",""#publictvkannadanews"",""#hrranganath"",""#kannadanews"",""#kannadanewschannel"",""#chitradurga""]",,59.2,18,2024-10-23T12:27:36.000Z,12992,201515,389081
varsha_beauty_care,"[""#jaratasveersetu"",""#sharukhkhan"",""#kartikaaryan"",""#kirtisanon"",""#tasveer"",""#feelkroreelkro"",""#tag"",""#tagstagram"",""#instalike"",""#exploremore"",""#exploreindia"",""#explorereels"",""#followforfollowback"",""#followme""]",,23.166,10,2024-10-03T02:57:52.000Z,14,62,351
simratsandhuuu,,,17.433,3,2025-02-18T09:53:04.000Z,136,5197,16675
nizamudeennazar_official,,,81.233,62,2024-10-17T14:02:29.000Z,5553,166599,363259
gee_video,"[""#reels"",""#地震""]",,30.63,33,2025-01-21T04:00:33.000Z,3730,33477,116880
doloreslolitalolashop,"[""#doloreslolitalolashop"",""#nuevacoleccion"",""#puntoprimavera"",""#coloresdeprimavera"",""#modadiferente"",""#marcasmolonas"",""#fuengirolacentro"",""#mijascosta"",""#malaga""]",,12.7,1,2025-02-28T19:05:20.000Z,24,222,860
maseventos.pty,,,40.5,4,2025-04-29T18:51:57.000Z,234,3601,12941
claudelvina,"[""#whiteoutfit"",""#summeroutfit"",""#dinneroutfit""]",,10,43,2024-06-27T10:06:38.000Z,2964,17880,63904
miiiiiii_y,"[""#パーティー料理"",""#料理好きな人と繋がりたい""]",,17.814,22,2024-12-23T10:22:49.000Z,3,17119,47874
peilin712,"[""#PS：行李箱终于不是杂七杂八的颜色了！现在是高颜值箱子嘻嘻""]",,12.533,9,2025-02-02T11:02:38.000Z,537,8074,27752
shopvedaboutique,"[""#jaws"",""#shoplocal"",""#springy"",""#fyp"",""#trending"",""#boutique"",""#4thofjuly"",""#margarita"",""#5oclocksomewhere"",""#lornamurrayhats"",""#shoptops"",""#ootdfashion"",""#shoptops"",""#barreljeans"",""#stripedtopstyle"",""#workfromhome"",""#viralvideos"",""#jawsounds""]",,5.5,2,2025-05-03T18:26:11.000Z,20,205,822
exclusivas_puebla,"[""#Izaguirre"",""#Fiscalia"",""#CampoDeReclutamiento"",""#ExclusivasPuebla""]",,34.868,0,2025-04-29T22:30:40.000Z,20,930,3072
thechennaisalon,"[""#thechennaisalon"",""#schwarzkopf"",""#colour"",""#haaslyvijay""]",,33.633,27,2025-04-03T13:19:30.000Z,1740,15373,36513
leidyp.fotografia,"[""#VestidoDeEnsueño"",""#HechoPorMamá"",""#TalentoInnato"",""#AmorDeMadre"",""#momentosqueinspiran"",""#wedding"",""#santacruzdelasierra"",""#bride"",""#weddingcontentcreator""]",,22.277,17,2025-04-13T05:37:19.000Z,200,2850,26981
luca.mylo.indy.bsh,"[""#cat"",""#cast"",""#kitten"",""#kittens"",""#britishblue"",""#silvershaded"",""#catlover"",""#cuts"",""#cutecats"",""#catphoto"",""#bestmeows"",""#catlife"",""#instacat"",""#ilovemycat"",""#britishshorthair"",""#bsh"",""#britishshorthairkitten"",""#whiskers"",""#paws"",""#pets"",""#happycat"",""#happykitten""]",,31.733,0,2021-01-21T09:39:33.000Z,29,27,
lagoslife,"[""#explore"",""#explorer"",""#explorepage"",""#lagoslife"",""#exploremore"",""#lagosliving"",""#lagosliving"",""#enjoylagos"",""#healthyfoodlagos""]",,36.57,45,2025-05-08T18:06:43.000Z,-1,164,4624
senatesetturr,,,27.443,0,2025-04-16T08:17:19.000Z,22,604,3739
egozaru_official,"[""#5ビースト"",""#TOSHIRO"",""#藤根誠"",""#バスケ"",""#1on1"",""#バスケットボール"",""#basketball"",""#5beasts"",""#EGOZARU"",""#エゴザル"",""#basketballwear"",""#basketballslife"",""#basketballer"",""#basketballuniform"",""#ballslife"",""#streetball"",""#streetballers"",""#streetballer"",""#streetbasketball"",""#3x3basketball"",""#japanbasketball"",""#籃球""]",,14.125,1,2025-03-13T12:02:02.000Z,217,5175,28501
mugglewanderbuff,"[""#familytrip"",""#kashmir❤️"",""#trendingreels"",""#dilhaitumhara"",""#famjam"",""#cousins❤️"",""#siblingbond"",""#kashmirdiaries❤️"",""#explorepage"",""#dallake"",""#shikararide"",""#fallvibes""]",,10.7,17,2025-09-16T15:05:02.000Z,75,544,1955
midwifelois,"[""#midwife"",""#childbirtheducation"",""#midwifery"",""#motherlove"",""#motherhood"",""#breastfeeding"",""#baby"",""#babyfood"",""#babyessentials"",""#workingmum"",""#workingmom"",""#hungrybaby"",""#backtowork"",""#parents"",""#babynutrition"",""#motherhood""]",,31.811,2,2025-09-26T19:10:08.000Z,21,393,765
freddie_atelier,"[""#AshBrown""]",,48.666,8,2024-08-20T09:25:40.000Z,193,2517,7245
_syamimamira,,,49.333,0,2025-02-28T14:59:03.000Z,2,70,197
refazuna,,,7.266,2,2024-08-25T10:16:03.000Z,34,322,1215
camilla.bellini,"[""#bicchieri"",""#homeliving"",""#glasses"",""#highquality"",""#homedecor""]",,37.933,5,2025-03-17T12:04:53.000Z,-1,837,2437
djterimiko,"[""#reelsvideo"",""#drumandbass"",""#drumandbassmusic"",""#dnbfamily"",""#dnb4life"",""#fypシ"",""#sunburnfestival""]",,29.333,65,2024-12-30T06:57:40.000Z,2251,21988,51090
pinkelephant.krd,"[""#утротурагента""]",,18.875,1,2025-05-14T17:56:00.000Z,60,9,2262
menatahati.tc,"[""#menatahati"",""#ahilmanfauzi"",""#ustadzhilmanfauzi"",""#menatahatibandung"",""#menatahatibekasi"",""#menatahatibogor"",""#menatahatikarawang"",""#bandung"",""#bekasi"",""#bogor"",""#karawang""]",,43,102,2024-10-04T10:44:07.000Z,12338,73270,221528
dieticianontheroad,"[""#getyourguidecommunity"",""#getyourguide"",""#skyview"",""#adressskyview"",""#burjkhalife"",""#dubaj"",""#zjednoczoneemiratyarabskie"",""#emiraty"",""#dubai"",""#visitdubai"",""#skyviewobservatory""]",,10.133,18,2025-03-28T16:18:31.000Z,297,11044,31133
iodetroitstudio,"[""#acoustic"",""#punk"",""#folk"",""#americana"",""#punkertonrecords""]",,22.133,3,2024-12-07T19:17:10.000Z,54,497,1728
antiquesandchic,"[""#antiquesandchic"",""#antique"",""#antiquefurniture"",""#antiqueshop"",""#antiquedealersofinstagram"",""#antiqueshopping"",""#antiquefinds"",""#antiquemall"",""#antiquedecor"",""#antiquerug"",""#antiquehomedecor"",""#antiquemarket"",""#antiqueforsale"",""#antiquelove""]",,131.628,1,2025-05-08T08:05:16.000Z,20,1,539
abbiwaxman,,,15,5,2025-03-30T19:54:23.000Z,101,425,1373
news18telugu,"[""#rashathadani"",""#raveenatandon"",""#bollywood"",""#bollycelebs"",""#fashion"",""#entertainment"",""#indianactor"",""#bollywoodnews"",""#youtubeshorts"",""#reels"",""#reelsinstagram"",""#shorts"",""#explore""]",,40.707,0,2025-02-24T10:04:40.000Z,16,2462,3404
tix_id,"[""#TIXID"",""#Bioskop"",""#LandofHappiness"",""#JadwalBioskop"",""#LeeSunKyun""]",,37.583,2,2024-09-02T06:30:46.000Z,125,2487,11340
micheleeariadina,"[""#sertanejo"",""#goiania"",""#acusticodeprimeira"",""#milcorações"",""#gianegiovani""]",,68.466,39,2025-05-02T20:36:07.000Z,600,3267,12500
portalregiaooeste1,,,59.448,0,2025-04-18T23:43:49.000Z,68,1761,5331
_chelseatanner,"[""#musicmajor"",""#musicschool"",""#classicalmusician"",""#flute"",""#mindsetcoachformusicians"",""#classicalmusicians"",""#classicalmusic""]",,75.3,7,2025-05-06T01:14:21.000Z,108,84,2397
ken_kandy,,,922.631,4,2020-12-05T01:59:20.000Z,40,261,
blackvotersmtr,"[""#WarrantClinic"",""#CommunityCare"",""#ReimagingFreedom""]",,118.5,4,2025-03-30T22:16:34.000Z,-1,775,2844
cikarangdaily,"[""#cikarangdaily""]",,50.766,65,2024-12-19T11:29:56.000Z,1039,29402,76388
wanaspcp,"[""#fruitcake"",""#sabrinacarpenter"",""#vinyl""]",,16,0,2024-12-24T11:50:28.000Z,3,258,1424
iamnkhl,"[""#LondonLights"",""#LondonChristmas"",""#ChristmasLights"",""#Christmas"",""#nkhlinlondon"",""#london"",""#uk"",""#minivlog"",""#londonatchristmas"",""#christmasinlondon"",""#londonchristmaslights""]",,42.766,32,2024-12-03T15:24:40.000Z,1094,13748,42215
dontworrybecamper,"[""#espinelves"",""#catalunya"",""#catalunyaexperience"",""#mercadosnavideños"",""#navidad"",""#mercadonavideño"",""#feliznavidad"",""#christmas"",""#xmas"",""#spain"",""#spaintravel"",""#visitspain"",""#girona"",""#planes"",""#escapada"",""#pueblosmagicos"",""#pueblosconencanto"",""#viajarconniños"",""#planesconniños""]",,17.766,215,2024-11-11T19:22:38.000Z,14205,394772,925448
venezuelaesvoz,,,67.566,66,2025-05-06T15:31:55.000Z,38,11,6206
dilshadk_09,"[""#reels"",""#reelitfeelit"",""#reelkarofeelkaro"",""#trendingreels"",""#viral"",""#explore"",""#trending"",""#instagood"",""#broken"",""#emotions"",""#feelings"",""#love""]",,14.533,9,2024-08-28T15:54:57.000Z,-1,357,1419
lifewithtommm,,,122.2,1733,2025-04-27T08:57:04.000Z,573536,2317802,6151325
wanggihoed,,,14.9,0,2024-08-12T10:25:03.000Z,183,1017,2940
ycw___,"[""#Taipei""]",,13.9,0,2025-03-16T16:00:38.000Z,-1,578,2343
mototima,,,27.143,5,2025-02-27T16:04:17.000Z,93,1914,6804
itsleximarvel,,,15.068,218,2024-11-09T16:22:15.000Z,16336,69504,267608
sanjay.mittal.official,"[""#shyambaba"",""#sanjaymittalfans"",""#sanjaymittallover"",""#salasarbalaji"",""#sanwariyaseth"",""#shyampariwar"",""#shyam"",""#sanjaymittalkolkata"",""#india"",""#lakhdatar"",""#laddugopal"",""#kanha"",""#khatuwale"",""#kedarnath"",""#khatushyamjitemple"",""#khatushyamstatus"",""#khatunaresh"",""#mehndipurbalaji"",""#meripahchanmerakhatuwalashyam"",""#bholenath"",""#bankebihari"",""#radheshyam❤️"",""#radhe"",""#sanjaymittalkolkata"",""#jaishrikrishna"",""#jaishrishyam"",""#jaishriram"",""#ganpatibappamorya_official""]",,89.833,28,2024-12-27T10:45:18.000Z,1478,5029,16744
adonayemmanuel,"[""#CulturaGeneral"",""#RetoMental"",""#RetoDeHoy""]",,80.766,9,2025-04-30T21:01:14.000Z,266,2942,9751
kirankhan_koffeewithkiran,,,147.028,7,2025-03-30T18:20:51.000Z,113,2265,5683
kitty_lowjw,,,86.2,0,2024-11-07T13:04:02.000Z,39,397,1177
postingan.hits,"[""#viral""]",,33.233,10,2025-01-21T05:56:29.000Z,428,17673,38007
artentertainment_company,"[""#showmumbai""]",,9.6,2,2025-05-02T12:47:35.000Z,-1,230,1222
feverfmofficial,"[""#GalaxyAI"",""#GalaxyS25Ultra"",""#GalaxyS25"",""#HumanlikeAI"",""#trueaicompanion""]",,79.145,0,2025-02-13T14:00:19.000Z,20,347,1848
nayanavariyath_official,,,90.033,9,2024-08-16T16:34:51.000Z,2514,57112,181644
luicayin,"[""#chiikawa"",""#小可愛""]",,48.815,3,2025-01-23T10:24:48.000Z,70,701,4191
tueslove,"[""#อาหารหล่อมาก"",""#เรื่องดีๆของป้ามีทุกวัน""]",,91.066,11,2025-02-21T11:41:58.000Z,3,5764,24693
ttshow.tw,"[""#豆編"",""#迷因"",""#梗圖"",""#搞笑"",""#零幀起手""]",,536.87,19,2025-04-05T15:04:36.000Z,10121,132468,464294
mercihandy,"[""#firsttime"",""#rainbowstudio""]",,123.066,17,2023-03-30T15:27:36.000Z,9716,48771,96397
tim.nigeria,"[""#TIMNigeria""]",,35.072,4,2024-07-19T14:40:09.000Z,54,1421,3624
tacololaiba,,,52.566,11,2025-01-16T10:24:24.000Z,115,1003,3128
rahejadevelopers,"[""#RedFM"",""#TheDelhiMall"",""#RahejaDevelopers"",""#DDApprovedShops"",""#ShoppingParadise"",""#Collaboration""]",,71.571,0,2024-10-10T10:42:56.000Z,13,234,676
takedaproid,"[""#takedapro"",""#takedaproid"",""#nanokeratin"",""#takedapronanokeratin"",""#enhanceyourelegancewithtakedapro"",""#whenluxurymeetsaffordable"",""#affordablestyler"",""#straightener"",""#catokan"",""#catoktakedapro"",""#smoothmaksimal"",""#healthyhair"",""#smoothhair""]",,16.316,2,2024-12-17T09:57:11.000Z,53,1568,7255
dr.quattrozampe,"[""#gatti""]",,17.4,113,2025-05-02T17:47:01.000Z,7125,38712,133922
alexisgomezmusic,"[""#SlowDownCowboy"",""#NewMusic"",""#CountdownIsOn"",""#CountryMusic"",""#Nashville"",""#CountryLyrics"",""#RealCountry"",""#HonkyTonk"",""#CountrySinger"",""#MusicCity"",""#CowboyAnthem""]",,20.2,10,2025-02-21T15:39:28.000Z,42,264,1042
raviazadlive,"[""#viral""]",,49.766,54,2024-11-07T02:30:05.000Z,1337,7283,15551
dagangnews_portal,"[""#kpj"",""#dagangnews""]",,162.2,0,2025-04-14T11:10:20.000Z,1,15,49
abscbnnews,,,31.823,126,2025-02-26T08:47:40.000Z,3267,305757,625786
impromptu.id,,,8,0,2024-06-01T11:38:07.000Z,2,154,931
beauty_on_demand_,,,23.133,61,2025-03-19T01:18:01.000Z,3,2055,5755
traveloka.id,"[""#DontWorryNoRugi""]",,34.7,100,2024-09-23T12:06:52.000Z,17921,1245720,2800492
robabellashop,"[""#CrochetBraids"",""#RicciCrochet"",""#BlondeCurls"",""#ProtectiveStyle"",""#HairGoals""]",,12.866,3,2025-04-22T11:00:00.000Z,20,610,2553
ozlemkesifte,"[""#arsa"",""#söke"",""#kuşadası"",""#tatil"",""#reklam""]",,33.9,91,2025-04-15T17:25:58.000Z,926,58607,173222
outletdosofasorocaba,,,28.4,2,2025-04-16T11:03:02.000Z,7,447,2953
gisele.amistadi,"[""#sanremo"",""#ariston"",""#singer""]",,28.041,17,2025-03-27T17:57:06.000Z,3,422,1402
kyouhobbyshop,"[""#kyouhobbyshop"",""#kyou"",""#rayakanhobimu"",""#promo"",""#diskonlebaran"",""#lebaransale"",""#figure"",""#anime"",""#wibu"",""#meme"",""#animememe"",""#figures""]",,14.9,5,2025-03-26T12:26:01.000Z,264,4212,9746
glad.lim,"[""#gladysfitlife""]",,59.466,2,2024-06-30T04:17:07.000Z,215,3369,9406
under360,,,98.7,0,2025-04-03T11:28:55.000Z,39,607,2338
santhosh_prem,"[""#foodie"",""#biriyani"",""#tamilreels""]",,89.566,37,2025-04-15T13:28:20.000Z,35063,363618,926360
prettysw_,"[""#광고"",""#브랜드추천"",""#자켓코디"",""#하객룩""]",,50.266,66,2025-01-22T01:00:51.000Z,3,5952,17975
awakenyourdivinity,"[""#foodstamps"",""#AwakenYourDivinity"",""#EmpressNandi"",""#BrokenSystem"",""#FightFoodWaste"",""#LocalFarmers"",""#BlackFarmers"",""#SupportBlackFarmers"",""#FoodSupply"",""#HealingEnergyTools"",""#greenliving"",""#healthfoodnut"",""#foodasmedicine"",""#foodismedicine"",""#eatingclean"",""#VeganonaBudget"",""#444"",""#HealingEnergyTools"",""#FitLiving"",""#EattoLive"",""#Gaia"",""#healthfoodstore"",""#feedthehungry"",""#farmersmarket"",""#government"",""#foodpantries"",""#homelessshelters"",""#Healthyeating"",""#beginninggardening"",""#gardening101""]",,45.566,0,2019-04-15T09:09:09.000Z,11,0,
elperiodicodearagon,,,32.866,21,2025-03-04T09:17:04.000Z,723,19860,41658
arizhaocta,"[""#Murame"",""#MakananJepangTangerang"",""#MurameAYCE""]",,55.033,96,2025-03-27T09:30:15.000Z,3,1337,18140
asanda_mkhizesa,"[""#behindthescenes🎬""]",,84.533,2,2025-03-13T07:37:53.000Z,-1,255,1018
naad_yuva_manch,"[""#रणरागिणी👸🏻"",""#स्पर्धा_नव्हे_परंपरा⛳"",""#naadwale""]",,30.766,19,2024-09-10T15:23:12.000Z,383,3206,9575
derwentartofficial,"[""#DerwentInktense"",""#ColourReinvented"",""#DerwentArt"",""#KeepDiscovering""]",,34.114,8,2024-09-15T11:00:37.000Z,270,3148,9874
drz.phd,"[""#transwomen"",""#transwoman"",""#transwomanhood"",""#transjoy"",""#transpride""]",,19.466,19,2025-04-18T16:02:00.000Z,160,1078,3067
cosmopolitan,,,89.8,185,2025-02-14T22:00:30.000Z,1190,10392,43559
olgavilchez,"[""#televisores"",""#descuentos"",""#hogar"",""#electrodomesticos"",""#familia""]",,24.475,14,2025-04-07T23:41:31.000Z,188,5065,11887
redbullnz,"[""#redbull"",""#givesyouwiiings"",""#drift"",""#f1"",""#nz"",""#kiwi""]",,35.487,9,2024-07-12T23:39:04.000Z,2205,30120,68810
suntv,"[""#SunTV"",""#Singam3"",""#Singam3OnSunTV"",""#Suriya"",""#Anushka"",""#SruthiHaasan"",""#SunReels"",""#SunDigital""]",,19.92,129,2025-04-20T11:31:02.000Z,61439,355293,1028014
bodybuildingwithaaron,"[""#evogenelite""]",,21.187,0,2025-05-08T18:53:05.000Z,22,9,1001
amircuevas,"[""#bbq"",""#brisket"",""#ribs"",""#texasstylebbq"",""#vegas"",""#lasvegas""]",,62.033,14,2024-10-31T18:02:05.000Z,391,11992,22655
farhanazy,"[""#danaulauttawar"",""#lauttawar"",""#moment"",""#holiday"",""#goodvibes"",""#bestplacestogo"",""#lfl"",""#healing""]",,19.133,2,2024-06-30T05:21:03.000Z,536,3769,13791
badass_rp_01,"[""#RyzeNicotineGum"",""#RyzeUpIndia"",""#TryTohKar""]",,59.566,134,2025-05-05T10:46:32.000Z,26496,13784,691215
_jomin.j,"[""#하이레이어드"",""#허그컷"",""#매트브라운"",""#브라운염색"",""#요닝"",""#요닝조민정"",""#레이어드컷"",""#허그펌"",""#레이어드c컬펌"",""#하이레이어드컷"",""#스모키매트브라운"",""#ทรงผมเกาหลี"",""#koreanhairstyle"",""#kbeauty""]",,7.533,14,2025-05-16T11:43:17.000Z,107,34,3998
aeinps,,,10.266,5,2021-08-22T13:13:17.000Z,230,1581,4448
mensbiore_malaysia,"[""#MENsBioréMY"",""#TakeControl"",""#AtasiSegalaCabaranHarianAnda"",""#BergayaBersamaMENsBiore"",""#MENsBioréBaruOnz""]",,5,0,2024-01-06T12:00:58.000Z,2,76,318
budojapan,"[""#budojapan"",""#japanesemartialart"",""#kobudo"",""#daitoryuaikijujutsu""]",,38.037,2,2025-01-29T00:58:53.000Z,37,468,1860
edlynsarmiento,"[""#skin1004"",""#madagascarcentella"",""#centellaasiatica"",""#skin1004ph"",""#doublecleanse"",""#nightskincareroutine"",""#skincareroutine""]",,72.533,0,2024-08-24T12:13:55.000Z,6,84,418
resinwithraveena,"[""#resinwallclock"",""#resinart"",""#resinart"",""#babydetails"",""#resinbabyclock"",""#resinboard"",""#resinbabyframes"",""#resinartwork"",""#resinctaft"",""#resinartist""]",,39.766,10,2024-10-26T12:59:25.000Z,78,2305,5424
milatribal,"[""#naturelovers"",""#nature"",""#bellydance"",""#bellydanceshoutout"",""#bellydancelife"",""#natural"",""#naturalbeauty"",""#isiswings"",""#belly"",""#green"",""#blue"",""#like"",""#reels"",""#short"",""#sarabrightman"",""#followers"",""#view"",""#dancer"",""#dance"",""#danse""]",,72.1,10,2024-06-28T00:03:49.000Z,81,1229,4636
dermaster.plasticsurgery,"[""#dermaster"",""#dermasterplasticsurgery"",""#operasiplastikjakarta"",""#operasiplastikterbaikdiindonesia""]",,41.48,57,2024-11-24T23:30:00.000Z,223,17691,37347
dani_talagarca,"[""#danitalagarça"",""#crafts"",""#tapeçaria"",""#talagarça"",""#estilotex"",""#bordadoamão"",""#tufting"",""#punchneedle"",""#arte""]",,53.652,43,2025-04-07T17:36:37.000Z,326,4086,11830
kanish.99,"[""#trending""]",,7.3,30,2025-03-05T13:27:19.000Z,2796,9002,39516
angelinasetiadii,"[""#PlasticPaparazzi"",""#BirthdayShoot"",""#PortraitPhotography"",""#BehindTheScenes"",""#photoshootfun""]",,77.6,63,2024-08-16T10:41:01.000Z,-1,818,3670
docitodf,,,12.5,2,2025-05-12T17:22:52.000Z,19,40,778
jj5om,,,199.166,3,2025-04-15T20:03:46.000Z,29,181,1465
fktaurunum_veterani,,,45.733,0,2025-03-21T20:34:00.000Z,7,57,122
esqpublishing,,,64.099,2,2024-07-04T09:05:39.000Z,109,1395,5676
mentari.santi,,,73.571,9,2025-04-30T00:57:13.000Z,20,420,1769
raj_rajbhar11,"[""#tranding"",""#reels"",""#trans"",""#viralvideo"",""#bhojpuri_song"",""#reelsinstagram"",""#trans"",""#viralreels"",""#trandingreels♥️"",""#nature"",""#natural"",""#naturalbeauty""]",,23.2,415,2024-11-24T03:46:21.000Z,30912,274753,540484
himadri19,"[""#newyear"",""#2025"",""#trips""]",,6.201,6,2025-01-02T05:23:36.000Z,3492,57246,179094
ishani4304,"[""#bengali"",""#reels"",""#reelsinstagram"",""#ishani4304""]",,26.735,16,2024-12-16T13:37:22.000Z,2227,12702,60118
linh.ha.nguyen,"[""#halinhadminnghiennha"",""#halinhnghiennha"",""#review"",""#bauhaus"",""#style"",""#decor""]",,90.033,8,2024-08-05T13:43:30.000Z,569,15080,37909
team_saez,"[""#boxeo"",""#velada""]",,37.981,1,2025-05-17T17:43:31.000Z,92,92,4623
bayan_mutfakk,"[""#sendenöncesendensonra"",""#sevgilimepasta"",""#sendenvazgeçmem"",""#sendenbaşkakimsemyok"",""#gününpastası"",""#sendenöncesendensonrapastası"",""#sendenöncesendensonrabuketi"",""#çiceklipasta""]",,28.166,7,2025-04-28T19:43:04.000Z,56,465,1697
charlotteultimatecheer,,,48.933,6,2025-03-02T23:42:11.000Z,249,2081,8480
singer_bhushan_meher_,,,49.866,1,2025-04-13T08:12:37.000Z,308,1007,3634
feverfmofficial,"[""#feverfm"",""#mumbaifever"",""#fevermumbai"",""#rajivthakur"",""#comedynightswithkapil"",""#thegreatindiankapilshow"",""#thegreatindiankapilshowonnetflix"",""#netflix"",""#srkprank"",""#mimicry"",""#srkian"",""#humour"",""#funny"",""#celebinterview"",""#share"",""#viral"",""#explorepage"",""#trending""]",,62.36,2,2024-10-08T07:00:02.000Z,167,5275,11373
nnhatbach,"[""#coachbany"",""#legday"",""#legworkout"",""#gymmotivation"",""#reels"",""#fitnessmotivation"",""#homewellness""]",,10.366,1,2025-02-20T12:22:11.000Z,33,74,2245
yeaniz,"[""#bluelagoon"",""#iceland""]",,21.266,8,2024-07-26T10:28:00.000Z,301,1403,5096
adnanpurichtaichsan,"[""#adnanpurichtaichsan"",""#pemkabgowa"",""#rewakogowa""]",,111.96,25,2024-12-31T00:42:17.000Z,1316,9631,28505
_dandarabarbosa,"[""#GlycolicBright"",""#LorealParis"",""#LorealParisSkinCare""]",,54.333,84,2025-09-20T15:00:31.000Z,379,1843,5591
claudiavaldesoficial,,,14.866,43,2025-05-18T23:14:58.000Z,2718,1247,83602
arehoo__official_,,,16.733,5,2025-04-17T15:46:37.000Z,3,19512,54070
brightwin2gether445,"[""#brightwin"",""#pumamalaysia""]",,11.233,1,2024-09-08T03:03:45.000Z,7,23,59
manilafame,"[""#ManilaFAME"",""#DESIGNPhilippines"",""#Reimagination"",""#home"",""#fashion"",""#lifestyle""]",,42.433,0,2024-10-10T09:09:24.000Z,-1,2769,9861
faktacewe,,,18.799,218,2025-02-01T08:51:39.000Z,528,10005,2007514
isnakr,"[""#resep"",""#reseprumahan"",""#resepmasakan"",""#resepmudah"",""#reseptempe"",""#chopchoprub"",""#fyp"",""#resepsatset"",""#resepsimple"",""#masak"",""#masaksimple"",""#oporayam"",""#menulebaran"",""#idhulfitri""]",,116.6,96,2025-03-27T11:33:22.000Z,721,808,83032
la_ponche_,"[""#humor"",""#chile"",""#comedia"",""#contenidodehumor""]",,12.811,7,2025-04-14T15:05:30.000Z,68,1335,4479
juliansingh,"[""#91wheels"",""#triumph"",""#triumpspeedt4""]",,11.68,0,2024-09-28T13:40:48.000Z,147,1688,6170
co.banban,"[""#VigoNature"",""#PlanesConPeques"",""#EcoTurismo""]",,81.1,10,2025-04-21T20:32:12.000Z,125,1900,5532
leena_more24,"[""#nathinemarlimithi"",""#followforfollowback"",""#reels"",""#explorepage"",""#reelitfeelit"",""#trending"",""#explore"",""#likeforfollow"",""#cute"",""#marathi"",""#marathitiktok"",""#insta"",""#for"",""#viral"",""#viralvideo"",""#virałpost"",""#instagood"",""#instagood""]",,12,4,2025-03-21T06:21:55.000Z,306,4110,14505
mohamad_bikas_rap,"[""#محمد_بیکس"",""#ایبوشو"",""#دکلمه"",""#حرفدل"",""#آهنگ_ترکی"",""#آهنگترکی"",""#اهنگ_ترکی"",""#سیبل_جان"",""#حادیثه"",""#تارکان"",""#ماهسون"",""#ابراهیم_ارکال"",""#رقص_ترکی"",""#ابروگوندش"",""#کلیپ_ترکی"",""#ایلکین_چرکز_اوغلو"",""#اردبیلیها"",""#ترکی_غمگین"",""#روزپدر"",""#ترکی_عاشقانه"",""#دیکلمه_ترکی"",""#پدران_آسمانی"",""#ترکی_غمگین"",""#رقص_ایرانی"",""#رقصنده"",""#آنا"",""#پدر"",""#پدرم"",""#رقص"",""#آتا"",""#اکسسوری""]",,45.466,67,2025-04-30T18:24:44.000Z,2996,7024,
chomismaterialgirl,,,47.833,264,2024-07-15T11:17:33.000Z,42453,336822,1368355
hook.football,,,27.117,124,2025-04-15T20:03:39.000Z,8444,67185,160238
rodrigoviannaoficial,"[""#Coleção,"",""#Cassiano,"",""#PauloZdanowski,"",""#animacifra,"",""#vozeviolão,"",""#mpb,"",""#músicabrasileira,"",""#violão,"",""#guitarlessons,"",""#violãodigiorgio,"",""#digiorgio,"",""#rodrigovianna,"",""#rodrigoviannaoficial""]",,86.933,54,2025-04-26T12:03:42.000Z,670,4446,15024
tsukurioki_recipe___,"[""#炊飯ボーイ"",""#炊飯器"",""#炊飯器レシピ"",""#炊飯器調理"",""#ダイエット"",""#ダイエットレシピ"",""#ダイエットメニュー"",""#ダイエット食事"",""#時短料理"",""#時短レシピ"",""#japanesefood"",""#foodie"",""#マグマレシピ"",""#マグマ料理"",""#鶏もも肉レシピ"",""#鶏もも肉""]",,26.433,1,2024-09-17T03:28:56.000Z,424,81821,211736
vikash_rc04,,,36.8,3917,2024-07-25T11:07:03.000Z,59731,376692,953926
nunesvitor,"[""#festivalteen"",""#festivalteen2020""]",,58.633,15,2020-09-19T18:37:22.000Z,67,316,
maycon_cantor,,,72.166,576,2025-05-12T02:33:46.000Z,31786,6913,278853
